7.223076923076923,5,34,72,0.4307692307692308,0.05384615384615385,193.63085096321637,10.026162249889383,221.09077596703256,0.7394564841204205,922.1133106077583,13.331185243630815,4.980773032371582,8.20035365091043,0
6.792307692307692,3,20,33,0.5076923076923077,0.0,184.41037528106247,9.850041033929305,162.49556624674534,0.7288140089200537,922.1133106077583,13.331185243630815,17.840944481725177,8.392860060789767,0
6.3076923076923075,3,14,9,0.6538461538461539,0.0,106.69631550992204,9.768349212241022,56.86027776975535,0.48417577052370114,277.49855729354704,11.624689243158286,17.840944481725177,8.430640545059433,0
6.138461538461539,3,17,25,0.3923076923076923,0.0,122.34924521427686,9.846551067890497,72.64945353777831,0.4833207865133385,385.3249863426975,11.160546581597158,22.698638725703354,8.430640545059433,0
6.484615384615385,4,13,42,0.2923076923076923,0.007692307692307693,202.76573144332244,9.882811667378308,114.22549629831992,0.615458870388565,706.2253205599471,12.245827860949214,22.698638725703354,8.384104006988464,0
7.530769230769231,4,22,40,0.6692307692307692,0.015384615384615385,193.42271602100305,9.892462479423498,110.90841792929086,0.567582880713392,706.2253205599471,12.245827860949214,26.411152947192594,8.384104006988464,0
6.415384615384616,4,25,24,0.5,0.007692307692307693,87.99326588356483,9.913333272861843,58.75348183571594,0.31231623746953335,257.27975862861814,10.802689479939707,8.700574693662482,9.029252460752218,0
6.2153846153846155,3,15,15,0.5461538461538461,0.0,32.89009358311968,9.891314708004536,35.43281744636431,0.21182183418992703,207.4882073757446,10.802689479939707,3.374818513638919,9.121058052660338,0
6.384615384615385,3,11,5,0.7307692307692307,0.0,17.338614098908195,9.879952553982942,10.692614580365813,0.0760548066344017,50.21249446104027,10.124791355874944,3.374818513638919,9.562855222160378,0
6.315384615384615,3,15,5,0.7076923076923077,0.0,19.687344028396065,9.872717151945753,11.656552259288683,0.07371035383687935,50.21249446104027,10.073450253016588,2.151023012429202,9.562855222160378,0
6.384615384615385,3,24,11,0.6538461538461539,0.0,15.598649298299032,9.872421378910888,9.885249409254223,0.07393141799044511,49.54051675144296,10.137642724026133,2.151023012429202,9.570903823568598,0
6.130769230769231,3,28,23,0.4153846153846154,0.0,16.616581971574515,9.881401938621895,8.892845162408939,0.09483337332985886,44.495633493636205,10.137642724026133,2.891798748184251,9.570903823568598,0
5.846153846153846,5,28,34,0.38461538461538464,0.06153846153846154,55.37323601329066,9.898694058576412,80.35381124587352,0.33810772458297583,499.8585813007515,11.514603770864197,5.336909217890071,7.907825238331965,0
