nan,nan,nan,-9.11,0.46,-4.55,-2.20,5.37,0.30
nan,nan,nan,-9.07,0.42,-4.53,-1.52,3.17,3.29
nan,nan,nan,-8.97,0.43,-4.50,-3.17,1.52,-1.16
nan,nan,nan,-9.08,0.51,-4.54,-5.18,1.89,-4.39
nan,nan,nan,-9.01,0.48,-4.52,-4.02,1.40,-2.50
0.21480071926974167,0.5909664773404704,0.8460738680885994,-9.12,0.46,-4.55,-0.30,2.38,0.00
nan,nan,nan,-9.01,0.38,-4.43,-1.89,2.74,-2.44
nan,nan,nan,-9.05,0.44,-4.40,0.79,1.77,-3.41
0.48837269233478314,0.5417658290210117,0.7552297517026141,-9.08,0.46,-4.49,-1.10,1.10,-4.39
0.484228404975495,0.5412051496792547,0.7952229380607605,-9.10,0.40,-4.52,-0.98,4.88,0.06
0.48440347341290335,0.5427704689515886,0.7758503556251526,-9.08,0.42,-4.51,-2.68,4.51,2.56
nan,nan,nan,-9.10,0.43,-4.49,-0.55,6.10,-2.20
nan,nan,nan,-9.08,0.42,-4.53,1.28,7.74,-5.91
nan,nan,nan,-9.05,0.46,-4.50,-0.12,0.98,-4.45
nan,nan,nan,-9.04,0.40,-4.38,-3.41,-4.63,3.17
nan,nan,nan,-9.04,0.42,-4.47,-5.12,0.55,0.00
nan,nan,nan,-9.08,0.47,-4.46,-7.50,3.11,-8.66
nan,nan,nan,-9.16,0.46,-4.49,-0.85,-3.17,-4.82
nan,nan,nan,-9.08,0.44,-4.54,0.91,-1.71,-1.22
nan,nan,nan,-9.10,0.44,-4.52,-0.12,4.94,-3.60
nan,nan,nan,-9.03,0.44,-4.42,-5.49,10.06,-2.26
nan,nan,nan,-9.08,0.46,-4.49,-0.55,8.60,-9.27
nan,nan,nan,-9.09,0.41,-4.40,0.18,5.85,0.91
nan,nan,nan,-9.08,0.38,-4.46,-0.61,4.45,4.63
0.4620391269996457,0.5201196278240496,0.8370393398146743,-9.05,0.43,-4.47,-3.96,5.49,-2.32
nan,nan,nan,-9.09,0.48,-4.48,-2.68,9.82,-6.59
nan,nan,nan,-9.09,0.45,-4.51,0.43,8.23,-0.06
nan,nan,nan,-9.04,0.42,-4.46,-1.22,5.61,5.00
nan,nan,nan,-9.07,0.44,-4.51,-2.26,7.68,4.57
nan,nan,nan,-9.05,0.43,-4.48,-5.06,7.80,0.61
nan,nan,nan,-9.05,0.49,-4.48,-4.88,4.15,-1.04
nan,nan,nan,-9.09,0.55,-4.39,-3.35,3.35,-1.10
nan,nan,nan,-9.06,0.51,-4.58,1.83,4.45,-0.43
nan,nan,nan,-9.01,0.48,-4.52,1.40,2.74,-1.34
nan,nan,nan,-9.06,0.48,-4.46,1.65,7.13,-1.65
nan,nan,nan,-9.05,0.49,-4.50,0.24,6.04,-4.94
nan,nan,nan,-9.02,0.45,-4.50,-0.91,3.90,-1.65
nan,nan,nan,-9.09,0.40,-4.56,-2.50,4.45,2.87
nan,nan,nan,-9.08,0.46,-4.54,-3.05,5.12,3.72
nan,nan,nan,-9.00,0.52,-4.46,-6.34,5.85,-0.12
nan,nan,nan,-9.04,0.49,-4.61,-3.78,7.56,-6.59
nan,nan,nan,-9.01,0.42,-4.55,0.85,7.99,-4.21
0.415395906148975,0.5034846409974789,0.8242366143458505,-9.05,0.43,-4.55,3.29,2.20,-0.73
0.4139257185271155,0.5081226088652311,0.7363588213920593,-9.03,0.41,-4.54,-2.38,-0.49,7.56
0.41314534091241106,0.5056361464809898,0.7256340384483337,-8.99,0.42,-4.46,-5.24,3.23,-3.84
0.4129526171163349,0.5054010603935555,0.7546424865722656,-9.04,0.50,-4.49,-5.67,3.60,-10.06
nan,nan,nan,-9.11,0.41,-4.46,-1.83,-0.49,-1.28
nan,nan,nan,-9.05,0.45,-4.43,-2.01,1.22,2.13
nan,nan,nan,-9.04,0.44,-4.46,-1.16,4.09,-1.16
nan,nan,nan,-9.01,0.48,-4.51,-2.50,10.55,-1.59
0.41206706993900427,0.5034240269705625,0.7404846549034119,-9.09,0.52,-4.50,2.68,9.76,-9.82
0.4127823049373096,0.5017995368395987,0.9437875747680664,-9.10,0.38,-4.56,2.99,3.66,-0.67
0.4135904278718152,0.502422408474087,0.8519358038902283,-9.07,0.41,-4.53,-0.61,-0.37,4.70
0.413714927528505,0.5007193096765404,0.9212414920330048,-8.99,0.47,-4.51,-3.35,2.32,-2.20
0.4138112339598832,0.5004388117212932,0.9940461218357086,-9.07,0.46,-4.58,-3.41,3.29,-7.01
0.4149736529340231,0.5035388321233634,0.8301655948162079,-9.06,0.42,-4.58,-2.80,3.29,1.83
0.41511612672004694,0.5044147007244454,0.8921310007572174,-9.09,0.45,-4.48,-2.20,2.87,7.32
0.41471704667555276,0.5035265996799535,0.923935741186142,-9.04,0.43,-4.48,-4.63,1.95,1.77
0.4150086516279892,0.5038952764802738,0.885977029800415,-9.06,0.51,-4.46,-10.18,1.83,-4.27
0.41501744768590465,0.503153258951627,0.941770613193512,-9.08,0.48,-4.55,-8.78,-1.59,-2.68
0.4151613068518285,0.50343947296379,0.8824880421161652,-9.10,0.56,-4.54,-1.95,-0.55,-0.79
0.4163684923445937,0.502891040013562,0.9151663780212402,-9.10,0.54,-4.56,0.12,1.77,-2.20
0.42981655667204377,0.5071184737095809,0.9131098240539395,-9.12,0.44,-4.48,-0.67,6.40,-2.87
nan,nan,nan,-9.07,0.45,-4.44,-0.85,4.39,-2.99
nan,nan,nan,-9.07,0.44,-4.59,-1.46,4.88,-1.65
nan,nan,nan,-9.04,0.41,-4.49,-1.34,6.22,0.61
nan,nan,nan,-9.12,0.36,-4.57,-3.72,5.67,0.49
0.46244130050684956,0.510881230493688,0.8867144566246983,-9.06,0.51,-4.53,-4.15,4.57,1.16
0.46229064229739847,0.5120693740661549,0.9065192937850952,-9.03,0.44,-4.49,-4.09,5.06,2.56
0.4629032947074203,0.513953957812664,0.8912805914878845,-9.02,0.41,-4.49,-4.02,5.12,1.65
0.4628630603961634,0.5142717556567389,0.8532267212867737,-8.98,0.56,-4.55,-4.57,3.66,-0.18
0.46250756171068663,0.513649594151776,0.857353687286377,-9.04,0.55,-4.46,-4.45,5.98,-4.09
0.46245167234331475,0.5135213134328467,0.8820192813873291,-9.02,0.46,-4.52,-0.73,8.60,-0.85
0.46184226795506444,0.512903949729061,0.774295449256897,-9.08,0.49,-4.52,1.89,0.67,5.06
0.46108172567877864,0.5121758670226877,0.8194658756256104,-9.05,0.47,-4.50,-2.32,-1.65,8.60
0.4611305566152076,0.5124500375038092,0.8733322024345398,-9.03,0.42,-4.54,-7.38,2.62,-3.29
0.4607379439571796,0.5128341428367863,0.861728310585022,-9.10,0.51,-4.50,-8.96,6.46,-5.49
0.4607839993389268,0.5132172742550265,0.823646754026413,-9.01,0.54,-4.44,-8.29,3.35,2.50
0.4602980331325262,0.513532722406701,0.9117319583892822,-9.05,0.48,-4.49,-3.05,2.62,4.09
0.4602323525852139,0.5126746829084631,0.9139807820320129,-9.01,0.49,-4.49,-2.38,2.93,-0.79
0.4591897654103093,0.5122000698430887,0.9022884368896484,-9.00,0.57,-4.47,-2.26,11.22,-3.54
0.45903206051493334,0.5125075144492358,0.8469654619693756,-9.07,0.47,-4.54,0.49,10.85,-8.29
0.4588795027546976,0.5119857535835373,0.8945461213588715,-9.08,0.45,-4.52,1.34,6.34,2.44
0.4585447410566513,0.5120595016184613,0.9812323451042175,-8.99,0.41,-4.52,-0.18,5.30,1.83
