nan,nan,nan,-9.49,-0.05,-2.94,-39.45,-19.33,3.54
nan,nan,nan,-9.68,0.04,-2.86,-43.78,-15.73,2.01
nan,nan,nan,-9.66,0.08,-2.76,-41.83,-4.82,7.56
nan,nan,nan,-9.55,-0.01,-2.83,-35.06,0.49,11.71
nan,nan,nan,-9.54,0.07,-3.01,-31.04,6.34,10.61
nan,nan,nan,-9.40,0.12,-3.05,-35.85,-4.82,8.84
nan,nan,nan,-9.64,0.04,-2.95,-34.63,-14.39,9.33
nan,nan,nan,-9.63,0.16,-2.84,-29.94,-8.48,9.82
nan,nan,nan,-9.68,0.14,-2.76,-20.49,4.39,7.93
nan,nan,nan,-9.75,0.05,-2.92,-18.17,3.48,5.98
nan,nan,nan,-9.69,0.07,-3.02,-17.13,0.43,7.87
nan,nan,nan,-9.58,0.10,-2.91,-17.01,1.10,14.88
nan,nan,nan,-9.57,0.15,-2.94,-21.28,2.50,19.45
nan,nan,nan,-9.63,0.21,-2.83,-23.11,2.68,24.51
nan,nan,nan,-9.65,0.31,-2.89,-15.85,9.57,17.07
nan,nan,nan,-9.57,0.27,-2.83,-6.34,5.24,15.18
nan,nan,nan,-9.65,0.34,-2.81,3.54,5.55,18.05
nan,nan,nan,-9.61,0.33,-2.86,13.05,13.35,17.68
nan,nan,nan,-9.57,0.30,-2.92,17.26,9.33,11.77
nan,nan,nan,-9.56,0.18,-2.83,11.34,9.02,10.67
nan,nan,nan,-9.66,0.21,-2.99,2.56,11.83,8.23
nan,nan,nan,-9.52,0.23,-2.97,-4.09,14.94,3.23
nan,nan,nan,-9.60,0.27,-3.00,-9.33,14.70,-2.01
nan,nan,nan,-9.63,0.30,-2.98,-10.73,19.57,-2.07
nan,nan,nan,-9.56,0.32,-3.02,-5.91,17.56,0.06
nan,nan,nan,-9.51,0.29,-2.93,-1.16,8.72,-2.74
nan,nan,nan,-9.55,0.24,-2.96,-0.24,10.61,-1.52
nan,nan,nan,-9.50,0.27,-3.02,-3.23,11.34,-0.79
nan,nan,nan,-9.49,0.24,-3.05,-4.88,3.60,-0.91
