0.4659679689072475,0.7284301602659851,1.0,-9.14,-1.56,-3.13,-150.98,-11.95,-64.7
0.4667668287827879,0.7295906435136135,1.0,-9.53,-1.1,-2.68,-127.62,-70.55,-57.2
0.46759996815795807,0.7307979943078536,1.0,-10.13,-0.4,-2.46,-72.56,-152.74,-4.7
0.46810575014086064,0.7328707162714581,1.0,-10.47,-0.13,-2.49,-3.6,-58.9,71.1
0.4689735298235116,0.7359611217181066,1.0,-9.91,-0.31,-2.58,64.02,55.79,69.94
0.4697605359899747,0.7389592620685596,1.0,-9.31,-0.64,-3.04,85.55,110.67,81.34
0.47116149003345564,0.7418828738983214,1.0,-8.89,-0.89,-3.12,94.45,98.78,44.15
0.47266747753874094,0.7451916902330178,1.0,-9.13,-1.4,-3.54,47.26,54.33,19.76
0.47423566260037786,0.7492090036238666,1.0,-9.31,-1.42,-3.68,-60.61,19.57,9.27
0.46449550337252793,0.7268111055728201,0.99,-9.16,-0.98,-3.19,-117.62,-3.11,-1.46
0.4682458753204372,0.7326314229754147,1.0,-9.2,-0.77,-2.85,-106.77,-56.34,-1.22
0.4692992081509775,0.73491028032678,1.0,-9.3,-0.61,-2.52,-106.04,-135.73,17.62
0.47122067329808875,0.7363302121048835,1.0,-9.98,-0.53,-2.46,-107.44,-146.28,32.74
nan,nan,nan,-10.19,-0.39,-2.31,-111.1,-94.27,43.9
nan,nan,nan,-9.93,-0.3,-2.35,-115.06,-40.12,44.76
nan,nan,nan,-9.77,-0.11,-2.34,-87.44,-18.96,18.29
nan,nan,nan,-9.59,-0.19,-2.36,-54.45,-7.44,8.41
nan,nan,nan,-9.59,-0.4,-2.33,-34.09,-18.41,1.16
nan,nan,nan,-9.57,-0.35,-2.39,-24.57,-23.78,-4.57
nan,nan,nan,-9.59,-0.36,-2.26,-27.13,-39.51,3.9
nan,nan,nan,-9.73,-0.44,-2.31,-28.11,-51.65,5.98
nan,nan,nan,-9.89,-0.38,-2.27,-34.76,-38.6,6.83
nan,nan,nan,-9.8,-0.41,-2.37,-40.06,-26.04,10.24
0.4618459641403215,0.3655431398270962,0.99,-9.77,-0.19,-2.2,-28.78,-30.06,2.99
nan,nan,nan,-9.72,-0.34,-2.21,-22.8,-28.84,-6.65
nan,nan,nan,-9.85,-0.38,-2.19,-34.63,-20.49,-0.91
nan,nan,nan,-9.8,-0.33,-2.14,-28.41,-10.37,-4.09
nan,nan,nan,-9.86,-0.32,-2.27,-25.37,4.63,-5.73
nan,nan,nan,-9.8,-0.14,-2.14,-29.27,0.61,14.82
nan,nan,nan,-9.73,-0.12,-2.21,3.72,4.88,1.04
nan,nan,nan,-9.68,-0.25,-2.22,15.61,2.8,-2.74
0.5165917655747166,0.39795748018919574,0.9092455626304384,-9.7,-0.32,-2.22,13.17,-0.91,1.83
nan,nan,nan,-9.69,-0.33,-2.15,11.04,-5.0,-11.89
nan,nan,nan,-9.74,-0.31,-2.19,11.89,-8.17,-15.43
nan,nan,nan,-9.75,-0.15,-2.11,22.13,-14.39,-4.21
nan,nan,nan,-9.69,-0.16,-2.12,41.71,-23.23,-5.06
nan,nan,nan,-9.81,-0.34,-2.05,57.13,-18.72,-4.33
nan,nan,nan,-9.8,-0.39,-2.06,67.56,-8.54,1.59
nan,nan,nan,-9.87,-0.45,-2.09,66.71,8.6,5.91
